id,uid,region,city,state,country,name,address,latitude,longitude,pincode,chargerType,appName,cpoName,customerCategory,megaChargers
"128","","North2","Rohtak Division","Haryana","INDIA","ST-DC FAST CCS2","76A, Sector, 57, Sonipat, Sonipat, Rohtak, Division, Haryana, India, 131023","28.8825213","77.1229155","131023","CCS2","Kazam","servotech","public","false"
"129","","West1","Konkan Division","Maharashtra","INDIA","30KW DC CCS EVCharger Store","A, Wing, Vardhman, Vatika, Chs, Ghodbunder, Road, Kailash, Nagar, Thane, West, Thane, Thane, Konkan, Division, Maharashtra, India, 400607","19.2238146","72.9777568","400607","CCS2","Kazam","the_sustainer","public","false"
"130","","North2","Rohtak Division","Haryana","INDIA","ST-S-30kw-DC-CCS2(64p9d5)","76A, Sector, 57, Sonipat, Sonipat, Rohtak, Division, Haryana, India, 131023","28.8824777","77.1228957","131023","CCS2","Kazam","servotech","public","false"
"131","","West3","Gir Somnath","Gujarat","INDIA","60kW DC Fast Charger, The Divine Resort ","X83Q+2F6, Dari, Gir, Somnath, Gujarat, India, 362266, somnath,, Pride, Divine, Resort, Chatroda, Service, Road, The, Divine, Water, World,, Veraval,, Gujarat, 362268","20.952682","70.339866","362266","CCS2","Kazam","chargepod","public","false"
"132","","North2","Rohtak Division","Haryana","INDIA","ST-M-20kW-CCS-DC(ecv8k4)","76A, Sector, 57, Sonipat, Sonipat, Rohtak, Division, Haryana, India, 131023","28.8825867","77.1226454","131023","CCS2","Kazam","servotech","public","false"
"133","","West1","Nashik","Maharashtra","INDIA","Hotel Daulat Foodmall 50kw DC","627R+F8X, Shirwade, Wani, Nashik, Maharashtra, India, 422209","20.2138214111328","74.0405037347916","422209","CCS2","Kazam","nikolev","public","false"
"134","","West1","PUNE","Maharashtra","INDIA","Indospaace Chakan","Mahalunge, Ingale, Pune, Pune, Division, Maharashtra, India, 410507","18.7541391246331","73.7905184394396","410507","CCS2","Kazam","the_sustainer","public","false"
"135","","West1","PUNE","Maharashtra","INDIA","Kanchan Seafood 25kw","F7G8+V93, Yavat, Pune, Pune, Division, Maharashtra, India, 412214","18.4772291897229","74.2660148447788","412214","CCS2","Kazam","nikolev","public","false"
"136","","North2","Rohtak Division","Haryana","INDIA","ST EV DC Charger 30kw(bpjj6j","76A, Sector, 57, Sonipat, Sonipat, Rohtak, Division, Haryana, India, 131023","28.8824673","77.1226997","131023","CCS2","Kazam","servotech","public","false"
"137","","West1","PUNE","Maharashtra","INDIA","Eon Energy 30kw","C3HX+22W, Korti, Satara, Pune, Division, Maharashtra, India, 415109, korthi","17.426681","74.09753","415109","CCS2","Kazam","servotech","public","false"
"138","","North2","Rohtak Division","Haryana","INDIA","ST EV DC Charger 30kw (kcpq7y)","76A, Sector, 57, Sonipat, Sonipat, Rohtak, Division, Haryana, India, 131023","28.8824672","77.1227267","131023","CCS2","Kazam","servotech","public","false"
"139","","South1","Bengaluru","Karnataka","INDIA","Nikol EV Fleet DELTA-CCS2_25KW","WM3Q+J7W, Rainbow, Drive, Halanayakanahalli, Bengaluru, Urban, Bangalore, Division, Karnataka, India, 560035, sarjapur","12.9042922008315","77.6879264295258","560035","CCS2","Kazam","nikolev","public","false"
"140","","West1","Konkan Division","Maharashtra","INDIA","DC2","65J4+Q5R, Vitthalwadi, Ulhasnagar, Thane, Konkan, Division, Maharashtra, India, 421002","19.2317554","73.1556144","421002","CCS2","Kazam","ulhasnagar_mc","public","false"
"141","","West3","Rajkot","Gujarat","INDIA","The Blackstone Hotel","8RPW+CC5, Rajkot, Rajkot, Gujarat, India, 360003","22.3363189697265","70.846202329952","360003","CCS2","Kazam","charge_port","public","false"
"142","","West1","Nagpur Division","Maharashtra","INDIA","CPWD NAGPUR","62H7+45, Mahurzari, Nagpur, Nagpur, Division, Maharashtra, India, 441501","21.2278103190775","79.0129726833966","441501","CCS2","Kazam","the_sustainer","public","false"
"143","","West1","Ahmednagar","Maharashtra","INDIA","Saikrupa Restaurant 50KW","86X4+3C9, Pune, -, Nashik, Highway, Mahuli, Khandarmal, Ahmednagar, Maharashtra, India, 422620","19.347781","74.207058","422620","CCS2","Kazam","nikolev","public","false"
"144","","South1","Bengaluru","Karnataka","INDIA","Peepal","15/11, KG, Halli, D', Souza, Layout, Ashok, Nagar, Bengaluru, Bengaluru, Urban, Bangalore, Division, Karnataka, India, 560001","12.971599","77.594566","560001","CCS2","Kazam","dsk_network_and_solutions_pvt_ltd","public","false"
"145","","North2","Rohtak Division","Haryana","INDIA","15kW DC charger-2","76A, Sector, 57, Sonipat, Sonipat, Rohtak, Division, Haryana, India, 131023","28.8825223","77.122896","131023","CCS2","Kazam","servotech","public","false"
"146","","North2","Rohtak Division","Haryana","INDIA","ST-P-30KW-CCS2-DC(gewx6r)","76A, Sector, 57, Sonipat, Sonipat, Rohtak, Division, Haryana, India, 131023","28.8824032","77.1230849","131023","CCS2","Kazam","servotech","public","false"
"147","","North2","Rohtak Division","Haryana","INDIA","ST-P-30KW-CCS2-DC(akqfen)","76A, Sector, 57, Sonipat, Sonipat, Rohtak, Division, Haryana, India, 131023","28.8825361","77.1230487","131023","CCS2","Kazam","servotech","public","false"
"148","","North3","Jaipur","Rajasthan","INDIA","SAMYUKTA","QRJJ+8WR, Sitapura, Industrial, Area, Sitapura, Jaipur, Jaipur, Rajasthan, India, 302022","26.7804982","75.8319881","302022","CCS2","Kazam","servotech","public","false"
"149","","North1","Patiala Division","Punjab","INDIA","MNB POWER CHARGER","9CF8+GP8, Focal, Point, Patiala, Patiala, Patiala, Division, Punjab, India, 147004","30.373743","76.417572","147004","CCS2","Kazam","servotech","public","false"
"150","","North2","Rohtak Division","Haryana","INDIA","ST-S-30KW-DC-CCS2(5xnnsv)","76A, Sector, 57, Sonipat, Sonipat, Rohtak, Division, Haryana, India, 131023","28.882406","77.1230332","131023","CCS2","Kazam","servotech","public","false"
"151","","West1","Aurangabad","Maharashtra","INDIA","Servotech EV charging center-30kW DC charger","Venkatesh, Nagar, Opp., S.F.S., School, M, G, M, Aurangabad, Aurangabad, Aurangabad, Division, Maharashtra, India, 431003, Near, Chetan, traders","19.8766144490119","75.347391561382","431003","CCS2","Kazam","servotech","public","false"
"152","","North2","Rohtak Division","Haryana","INDIA","DC CHARGER 30kw (oxkaxj)","76A, Sector, 57, Sonipat, Sonipat, Rohtak, Division, Haryana, India, 131023","28.8825329","77.1225793","131023","CCS2","Kazam","servotech","public","false"
"153","","West1","Ahmednagar","Maharashtra","INDIA","R S Electromatics Charger 2","Ahmednagar, City, Bypass, Road, Vilad, Ghat, Ahmednagar, Ahmednagar, Maharashtra, India, 414111","19.1715467","74.6968767","414111","CCS2","Kazam","nikolev","public","false"
"154","","North2","Rohtak Division","Haryana","INDIA","BE-P-2xCCS2-60kW(nsqczg)","76A, Sector, 57, Sonipat, Sonipat, Rohtak, Division, Haryana, India, 131023","28.882521","77.1229082","131023","CCS2","Kazam","servotech","public","false"
"155","","North2","Rohtak Division","Haryana","INDIA","ST EV DC charger 30kw (ucuai6)","76A, Sector, 57, Sonipat, Sonipat, Rohtak, Division, Haryana, India, 131023","28.8824702","77.1227031","131023","CCS2","Kazam","servotech","public","false"
"156","","North2","Rohtak Division","Haryana","INDIA","BE-P-EVDC60KW","76A, Sector, 57, Sonipat, Sonipat, Rohtak, Division, Haryana, India, 131023","28.8825123","77.1228696","131023","CCS2","Kazam","servotech","public","false"
"157","","West1","PUNE","Maharashtra","INDIA","Malu EV World 40 kw charger","26, Miraj, Road, Sambhaji, Nagar, Jaysingpur, Kolhapur, Pune, Division, Maharashtra, India, 416101, Next, to, Dmart","16.78227903811","74.56096413832","416101","CCS2","Kazam","malu_ev","public","false"
"158","","West1","PUNE","Maharashtra","INDIA","Baar Baar Dhaba 60kW DC Nikol EV","QC5P+HC9, National, Highway, 48, Khatri, Park, Housing, Society, Lonavala, Pune, Pune, Division, Maharashtra, India, 410405","18.7589781","73.4356141","410405","CCS2","Kazam","nikolev","public","false"
"159","","West1","PUNE","Maharashtra","INDIA","Balaji EV Power Station","FXVV+52, Saykarwadi, Pune, Pune, Division, Maharashtra, India","18.4928984","73.9926085","","CCS2","Kazam","synergyem","public","false"
"160","","North2","Rohtak Division","Haryana","INDIA","60kW-Dual gun","76A, Sector, 57, Sonipat, Sonipat, Rohtak, Division, Haryana, India, 131023","28.8824855","77.1228735","131023","CCS2","Kazam","servotech","public","false"
"161","","North Central1","Gurugram","Delhi NCR","INDIA","Paras Trade Center - DC Fast Charger","Gwal, Pahari, Valley, View, Estate, Gurugram, Gurugram, Gurgaon, Division, Haryana, India, 122003","28.4360427856445","77.1346588134766","122003","CCS2","Kazam","sahyindia","public","false"
"162","","North2","Sonepat","Haryana","INDIA","ST-S-30kW-CCS2-DC(gth95t)","76A, Sector, 57, Sonipat, Sonepat, Haryana, India, 131023","28.8825575","77.1228524","131023","CCS2","Kazam","servotech","public","false"
"163","","West3","Gandhinagar","Gujarat","INDIA","Amaara CCS2 30kW DC","5JH9+9GW, Gandhinagar, Gandhinagar, Gujarat, India, 382421","23.1787414550781","72.61872892166","382421","CCS2","Kazam","chargepod","public","false"
"164","","West1","Ahmednagar","Maharashtra","INDIA","R S Electromatics Charger No. 1","5MCW+8PP, Kopargaon, -, Shirdi, -, Ahmednagar, -, Pune, Highway, MIDC, Ahmednagar, Ahmednagar, Maharashtra, India, 414111","19.1713217","74.6971283","414111","CCS2","Kazam","nikolev","public","false"
"165","","West1","Konkan Division","Maharashtra","INDIA","DC1","65J4+Q5R, Vitthalwadi, Ulhasnagar, Thane, Konkan, Division, Maharashtra, India, 421002","19.2317481","73.1556675","421002","CCS2","Kazam","ulhasnagar_mc","public","false"
"166","","West1","PUNE","Maharashtra","INDIA","Shivkrupa EVCS 60kW","4XRR+7HV, Vangali, Pune, Pune, Division, Maharashtra, India, 413106","18.1411594","74.9910266","413106","CCS2","Kazam","nikolev","public","false"
"167","","West3","Ahmedabad","Gujarat","INDIA","Ginger Vastrapur, Drive In Road","Behind Himalaya Mall, Drive In Road, Ahmedabad - 380015","23.04626","72.53069","380015","CCS2","Tata power EZ","Tata Power","public","false"
"168","","West3","Ahmedabad","Gujarat","INDIA","Westside, Ellisbridge","Ground Floor, Abhijeet V, Netaji Rd Ellisbridge Opp. Mayor Bungalow, Ellisbridge, Ahmedabad, Gujarat 380006","23.02938","72.56142","380006","CCS2","Tata power EZ","Tata Power","public","false"
"169","","South1","Bengaluru","Karnataka","INDIA","Adishakti, Veeranpalya","#56, Opposite Lumbini Gardens, Veeranna Palya Ring Road , Veeranna Palya, Arabic College Post, Bengaluru, Karnataka - 560045","13.04279","77.6093","560045","CCS2","Tata power EZ","Tata Power","public","false"
"170","","South1","Bengaluru","Karnataka","INDIA","Prerana Motors, Rajajinagar","No.46, 10th Cross Rd, West of Chord Road 2nd Stage, West of Chord Road, IInd Stage, Basaveshwar Nagar, Bengaluru, Karnataka 560079","12.99929","77.54963","560079","CCS2","Tata power EZ","Tata Power","public","false"
"171","","South1","Bengaluru","Karnataka","INDIA","Key Motors, Kanakapura","No 71/1A & 71/7, Jaraganahalli Village Opp Temple Tree Apartment, Kanakapura Rd, Manjunath Garden, JP Nagar Phase 6, J. P. Nagar, Bengaluru, Karnataka 560078","12.90392","77.57349","560078","CCS2","Tata power EZ","Tata Power","public","false"
"172","","South1","Bengaluru","Karnataka","INDIA","Ginger Whitefield, SAP Labs Rd","128, EPIP Phase II, &, SAP Labs Rd, Opp. KTPO, EPIP Zone, Whitefield, Bengaluru, Karnataka 560066","12.97692","77.71861","560066","CCS2","Tata power EZ","Tata Power","public","false"
"173","","South1","Bengaluru","Karnataka","INDIA","Ginger Koramangala, Domlur","Inner Ring Road, Opp. Maruthi Infotech Koramangala, 100 Feet Rd,Domlur 560071","12.95234","77.63997","560071","CCS2","Tata power EZ","Tata Power","public","false"
"175","","South1","Bengaluru","Karnataka","INDIA","Prerna Motors, Kudlugate","NO.55, HOSUR MAIN ROAD, KUDLUGATE, HONGASANDRA, NEXT TO OZONE TECH PARK, Kudlu Gate, Garebhavipalya, Garvebhavi Palya, Bengaluru, Karnataka 560068","12.89083","77.63821","560068","CCS2","Tata power EZ","Tata Power","public","false"
"176","","South2","Chennai","Tamil Nadu","INDIA","LAKSHMI Motors, Thoraipakkam","118, Okkiam, Thoraipakkam, Chennai, Tamil Nadu - 600097","12.92976","80.23164","600097","CCS2","Tata power EZ","Tata Power","public","false"
"177","","South2","Chennai","Tamil Nadu","INDIA","Ginger Vadapalani, NGO Colony","61, Inner Ring Rd, Thiru Nagar Colony, NGO Colony, Vadapalani, Chennai, Tamil Nadu 600026","13.05647","80.21116","600026","CCS2","Tata power EZ","Tata Power","public","false"
"178","","Central1","Hyderabad","Telangana","INDIA","Tejaswi Motors, Madhapur","Plot No. 4/14, Opp. Cyber Towers, KPHB Road, Madhapur, Hyderabad, Telangana - 500081","17.45345","78.38334","500081","CCS2","Tata power EZ","Tata Power","public","false"
"179","","Central1","Hyderabad","Telangana","INDIA","Venkataramana Motors, ECIL","Plot No 11, Victory Plaza, ECIL X Roads, Hyderabad, Telangana - 500062","17.48081","78.57715","500062","CCS2","Tata power EZ","Tata Power","public","false"
"180","","Central1","Hyderabad","Telangana","INDIA","Select Cars, Sanath Nagar","B-51, APIIC Rd, IDA Kukatpally, Sanath Nagar, Hyderabad, Telangana 500018","17.45608","78.44656","500018","CCS2","Tata power EZ","Tata Power","public","false"
"181","","Central1","Hyderabad","Telangana","INDIA","Westside, Somajiguda","PLOT NO.6-3, Kmc Retail Mall, CIRCLE, 1112, near KIRTILAL JEWELLERS, Somajiguda, Hyderabad, Telangana 500082","17.4226","78.46136","500082","CCS2","Tata power EZ","Tata Power","public","false"
"182","","Central1","Hyderabad","Telangana","INDIA","Select Cars, Alkapuri","ALKAPURI X ROADS, Nagole, Hyderabad, Telangana 500068","17.3649","78.55747","500068","CCS2","Tata power EZ","Tata Power","public","false"
"183","","West1","Navi Mumbai","Maharashtra","INDIA","Fortune Cars, Navi Mumbai","Plot No. D-400, TTC Industrial Area, MIDC, Near Uran Phata Signal, Nerul, Navi Mumbai, Maharashtra - 400706","19.03639","73.029907","400706","CCS2","Tata power EZ","Tata Power","public","false"
"184","","West1","Mumbai","Maharashtra","INDIA","Ginger Mumbai, Andheri East","Teli - Gali Road, Andheri (East), Mumbai - 400069","19.11599","72.85018","400069","CCS2","Tata power EZ","Tata Power","public","false"
"185","","West1","Mumbai","Maharashtra","INDIA","Tata Power RS, Versova","KL Walawalkar Marg, Sahayog Nagar, Bhudargarh Colony, Andheri West, Mumbai, Maharashtra 400102","19.13052","72.83056","400102","CCS2","Tata power EZ","Tata Power","public","false"
"186","","West1","Mumbai","Maharashtra","INDIA","Inderjit Cars, Andheri West","1059/1060, Adarsh nagar, near infinity mall, Off New Link Road, Andheri West, Mumbai, Maharashtra 400053","19.14207","72.83241","400053","CCS2","Tata power EZ","Tata Power","public","false"
"187","","West1","Thane","Maharashtra","INDIA","Heritage Motors, Panchpakhadi","3/4, Meena Apartment, Panchpakhadi, Eastern Exp Highway, Thane West – Pokran Upvan, Thane - 400606","19.1972","72.96321","400606","CCS2","Tata power EZ","Tata Power","public","false"
"188","","West1","Mumbai","Maharashtra","INDIA","Tata Power, Vikhroli","The Tata Power Company Limited, 400 kV Project, Vikhroli Sub Station, Godrej Soap Premises, Vikhroli (East), Mumbai 400079","19.095269","72.926195","400079","CCS2","Tata power EZ","Tata Power","public","false"
"189","","West1","Mumbai","Maharashtra","INDIA","Bombay House, Fort","Bombay House, 24 Homi Mody Street, Fort, Mumbai 400001","18.93164","72.83259","400001","CCS2","Tata power EZ","Tata Power","public","false"
"190","","North Central3","Delhi","Uttar Pradesh","INDIA","GO AUTO/ Treo Tata, Safdargunj","A-2/14, Safdarjung Enclave, , Delhi, Delhi - 110029","28.56483","77.18891","110029","CCS2","Tata power EZ","Tata Power","public","false"
"191","","North Central3","Ghaziabad","Uttar Pradesh","INDIA","SAB Motors, Patel Nagar","G-94, Patel Nagar - III, Ghaziabad, Uttar Pradesh - 201001","28.67458","77.42895","201001","CCS2","Tata power EZ","Tata Power","public","false"
"192","","North Central3","Delhi","Uttar Pradesh","INDIA","Autovikas, Motinagar","Block B, No. 57, Rama Rd, Moti Nagar, Block B, Najafgarh Road Industrial Area, New Delhi, Delhi 110015","28.66078","77.1536","110015","CCS2","Tata power EZ","Tata Power","public","false"
"193","","North Central1","Faridabad","Delhi NCR","INDIA","Multitech Motors, Sec 27 Faridabad","Sector 19, Faridabad, Haryana 121002","28.41873","77.31114","121002","CCS2","Tata power EZ","Tata Power","public","false"
"194","","North Central3","Delhi","Uttar Pradesh","INDIA","Sparsh , Garg Plaza - Dwarka","RZ A- 70, Garg Plaza, Dabri - Palam Road, Dwarka, Delhi, Delhi - 110043","28.60585","77.08133","110043","CCS2","Tata power EZ","Tata Power","public","false"
"195","","North Central3","Delhi","Uttar Pradesh","INDIA","Westside, Lajpat Nagar","A-15, Alankar Cinema Building, Feroze Gandhi Marg, Lajpat Nagar III, New Delhi 110024","28.56817","77.24112","110024","CCS2","Tata power EZ","Tata Power","public","false"
"196","","West1","PUNE","Maharashtra","INDIA","Rudra Motors, Viman Nagar","Sakore Nagar, Viman Nagar, Pune, Maharashtra 411014","18.556641","73.907557","411014","CCS2","Tata power EZ","Tata Power","public","false"
"197","","West1","PUNE","Maharashtra","INDIA","Rudra Motors, Wagholi","Gat No.1343/A, Near Ubale Nagar Bus Stop, Wagholi-412207","18.57391","73.9589","412207","CCS2","Tata power EZ","Tata Power","public","false"
"198","","West1","PUNE","Maharashtra","INDIA","Bafna, Tathawade","Gate No. 129/2B/1, Mumbai Bangalore Express Highway,Ashok Nagar, Tathawade, Pune-411033","18.62343","73.74568","411033","CCS2","Tata power EZ","Tata Power","public","false"
"199","","West1","PUNE","Maharashtra","INDIA","Croma Pune, Aundh","Survey No.127/2B/1A Nanasaheb Gaikwad Information Technology Park ITI Road, Near, Sarjaa Rd, Aundh, Pune,411007","18.55368","73.80696","411007","CCS2","Tata power EZ","Tata Power","public","false"
